session_date,fold_id,equal_weight,inverse_volatility,constrained_minimum_variance
2022-04-01,wf_2022,-0.0028042192624052418,-0.0024285938441125478,-0.0022945494620311034
2022-04-04,wf_2022,0.0031706661336466007,0.003476534120735438,0.0032552445138767151
2022-04-05,wf_2022,0.00054868316590476552,0.0007522411429892544,0.00050340280590600709
2022-04-06,wf_2022,0.013386779087751727,0.013251788995851888,0.013398124046197319
2022-04-07,wf_2022,-0.0080799043063194964,-0.008141240280208864,-0.0086526906320999655
2022-04-08,wf_2022,-0.0082253482381419163,-0.0084342965410975253,-0.0082101502857587945
2022-04-11,wf_2022,0.0053920163149271012,0.0055003718081668759,0.0060533073986338325
2022-04-12,wf_2022,-0.0096865192389303419,-0.0086704687876714634,-0.0076946433515286588
2022-04-13,wf_2022,-0.0025134128422654722,-0.0023436572030196075,-0.0024156917335717148
2022-04-14,wf_2022,0.00027882562197264105,0.00049048039512505676,0.00060533397550850167
2022-04-18,wf_2022,-0.0060860885365405602,-0.0064522678947906255,-0.0065256810171674916
2022-04-19,wf_2022,0.0064614750010156445,0.0068317355195303148,0.0076618214742750204
2022-04-20,wf_2022,-0.00035184151617728698,-0.0006265712265807788,-0.00092325259144442973
2022-04-21,wf_2022,0.0058260348220413403,0.0049571738063841145,0.0038925739858523102
2022-04-22,wf_2022,0.017450069487520016,0.01707713138515812,0.017355584092064301
2022-04-25,wf_2022,0.0033966776130814154,0.0035323810216672581,0.0034663012633469647
2022-04-26,wf_2022,-0.014147095204092592,-0.014468899735152052,-0.014581642030036758
2022-04-27,wf_2022,-0.014848099917981101,-0.015262833551596267,-0.016012334959019436
2022-04-28,wf_2022,0.0049133261913061888,0.0054898908199194248,0.0061400207022106789
2022-04-29,wf_2022,0.014610952841484132,0.01502449186908781,0.014728939149803178
2022-05-02,wf_2022,-0.011108971829280371,-0.010818000420789505,-0.010924698661887472
2022-05-03,wf_2022,-0.00071801126918878222,-0.00086063171771829576,-0.00065035351955967154
2022-05-04,wf_2022,0.021676212078683272,0.02247168188204331,0.02295086517066321
2022-05-05,wf_2022,-0.024709124968320173,-0.024128698821562565,-0.023987247431095142
2022-05-06,wf_2022,-0.010399230835098637,-0.01114228203566222,-0.011773539156190038
2022-05-09,wf_2022,0.019260423344937827,0.018344269368374952,0.018252187803137115
2022-05-10,wf_2022,-0.016947323331233201,-0.01715575805007178,-0.018169190375291154
2022-05-11,wf_2022,0.014262206958782164,0.014678666908991084,0.015438973067820362
2022-05-12,wf_2022,-0.0093104353796775174,-0.0088568484004076312,-0.0081015390346745961
2022-05-13,wf_2022,0.0043176845821281482,0.0048623484890698383,0.0047396766580193369
2022-05-16,wf_2022,-0.014114544703264304,-0.013957171394826459,-0.014380378043723694
2022-05-17,wf_2022,-0.0039779635897135473,-0.0045281205799765053,-0.0042930643692143519
2022-05-18,wf_2022,0.016648724540491711,0.016745670589875205,0.016198987553873327
2022-05-19,wf_2022,-0.0030952910316426885,-0.0030727971782367018,-0.0029740265755967511
2022-05-20,wf_2022,0.0046330185856916142,0.0045433056923420995,0.0040609333413090514
2022-05-23,wf_2022,0.0092016341661791037,0.0091960674346717418,0.0092966170274013712
2022-05-24,wf_2022,-0.0059083759823228736,-0.0052325674917163556,-0.005932680516531748
2022-05-25,wf_2022,0.0053809691113312534,0.0050944488322488407,0.0048805400769283353
2022-05-26,wf_2022,0.022234622341345212,0.02240916883600139,0.02235165290856337
2022-05-27,wf_2022,0.0052955191896773375,0.0045756941658350687,0.0049282092823699705
2022-05-31,wf_2022,-0.014209466601093051,-0.014000128215598333,-0.013596817846010361
2022-06-01,wf_2022,-0.0054179864946234755,-0.0053719640389935513,-0.0052714513414889724
2022-06-02,wf_2022,0.012767139233072822,0.011991229428194122,0.011279883042734088
2022-06-03,wf_2022,-0.009579665857769518,-0.0092217135386066656,-0.0094014878926021971
2022-06-06,wf_2022,-0.015695114720387333,-0.016253558144230799,-0.017126120403361422
2022-06-07,wf_2022,-0.0030813966035679501,-0.0029066266640594388,-0.0023655854447079327
2022-06-08,wf_2022,-0.0078223431697687813,-0.0076067551046818376,-0.0072981001850205215
2022-06-09,wf_2022,0.011798257383398977,0.011821445819527819,0.012014344662637955
2022-06-10,wf_2022,0.029955030669923964,0.030011095833559681,0.030197216062934538
2022-06-13,wf_2022,0.0034975239969943228,0.002152650387781405,0.0022814709527744391
2022-06-14,wf_2022,-0.0077744204629630054,-0.0081838451003127099,-0.0084162186360195995
2022-06-15,wf_2022,-0.013707271607269698,-0.013822148557896851,-0.013517968184955747
2022-06-16,wf_2022,-0.021240909621486021,-0.021617611402230487,-0.021556904961233459
2022-06-17,wf_2022,0.0020505153121949302,0.0019074296362123421,0.0017895407976581551
2022-06-21,wf_2022,0.01434977601833224,0.014214407278683594,0.014601705326485255
2022-06-22,wf_2022,-0.0076979261517664726,-0.0072423956980988725,-0.0064291314480683544
2022-06-23,wf_2022,-0.012174860729498544,-0.01190372772347671,-0.011655245995375962
2022-06-24,wf_2022,0.024788303686776241,0.024489026178859875,0.024739808561267257
2022-06-27,wf_2022,-0.0033871871722337774,-0.0037140106235964273,-0.0041223980427156611
2022-06-28,wf_2022,0.008208768108810641,0.0084451621385620949,0.0087584042351021348
2022-06-29,wf_2022,-0.001842711060368577,-0.0025994318140796389,-0.0027742347114155337
2022-06-30,wf_2022,-0.024982658335031882,-0.025497641418284207,-0.025781066974232599
2022-07-01,wf_2022,-0.0029038407614440653,-0.0026804854326600955,-0.0026936871976438528
2022-07-05,wf_2022,-0.008783883189203515,-0.0086787555476156315,-0.0086521118084586721
2022-07-06,wf_2022,-0.0058560726191395811,-0.0052605112096632337,-0.0043404406915253978
2022-07-07,wf_2022,0.010702153349044969,0.010144473074551279,0.010012875733807124
2022-07-08,wf_2022,-0.010966215142275599,-0.010590891051487056,-0.010273633618006607
2022-07-11,wf_2022,-0.0085974042727811791,-0.0086876170655371988,-0.0089565646855289428
2022-07-12,wf_2022,-0.00095591202156318034,-0.00037247316498198631,0.00039387964783930442
2022-07-13,wf_2022,-0.0037548527496928013,-0.0035565751815336451,-0.00333669217155732
2022-07-14,wf_2022,-0.013226276534307541,-0.01272031482268594,-0.012611108645963303
2022-07-15,wf_2022,0.016442935799722742,0.016200394312674705,0.016211815085080281
2022-07-18,wf_2022,0.0045348902992778375,0.0047419793333338947,0.0045082467130564234
2022-07-19,wf_2022,-0.010509533680040742,-0.0099900969085731442,-0.0098276784204306238
2022-07-20,wf_2022,0.0021858893613709114,0.0016889624405865449,0.00150463818420748
2022-07-21,wf_2022,-0.0036301110350923462,-0.0036827303248212193,-0.0033001474910726524
2022-07-22,wf_2022,-0.0021752267492613124,-0.0018558169438230431,-0.0021342936780566388
2022-07-25,wf_2022,-0.0030357890312420572,-0.003095034199748015,-0.00284149832804417
2022-07-26,wf_2022,0.0050999406697855298,0.0056626425843669358,0.0064504943549930551
2022-07-27,wf_2022,0.0050049909567966289,0.0045554687682902613,0.0037758490028271525
2022-07-28,wf_2022,0.00051984769459945102,4.195153207827481e-05,0.00017783531118009847
2022-07-29,wf_2022,0.0036886947659984974,0.0037294664487361887,0.0042434998125780556
2022-08-01,wf_2022,-0.0059023023064457654,-0.0058441807997015108,-0.0060774031214915923
2022-08-02,wf_2022,-0.010515356589379871,-0.010439271028626105,-0.010577960311336596
2022-08-03,wf_2022,-6.0458019427593238e-05,-0.00027482061350465301,-0.0003572620579963735
2022-08-04,wf_2022,-0.003474687085323354,-0.003352901223963577,-0.0031184630476270431
2022-08-05,wf_2022,-0.0051689402276539429,-0.0050874828132442601,-0.0051782554830663219
2022-08-08,wf_2022,-0.0082660214766490103,-0.0088722248142480056,-0.0097693593796695961
2022-08-09,wf_2022,0.0056662356518594557,0.0055096387262479236,0.0056847528110437629
2022-08-10,wf_2022,0.00019003558278572264,0.00033678496748344689,2.9044660981722875e-05
2022-08-11,wf_2022,0.00093224508390586192,0.00085755524736969512,0.00080728697884242524
2022-08-12,wf_2022,-0.0026968537174976714,-0.002645787292162193,-0.0025103097883437775
2022-08-15,wf_2022,-0.00084007126617791084,-0.00034824420858477163,0.0002216275594204703
2022-08-16,wf_2022,-0.0092102119216046861,-0.0091265248237159501,-0.0092233276881125495
2022-08-17,wf_2022,-0.004503187267068812,-0.0042924651333457126,-0.0040352234519998274
2022-08-18,wf_2022,-0.0023559332483318318,-0.00220682617031132,-0.0020483695034796876
2022-08-19,wf_2022,-0.0077159195248410004,-0.0070486970938229091,-0.0068528660844003868
2022-08-22,wf_2022,0.0077117327623280971,0.0074731908639515503,0.0078120255667542904
2022-08-23,wf_2022,-0.0036754301582774818,-0.0034503499870453778,-0.0031898198770073968
2022-08-24,wf_2022,-0.0022706402678532114,-0.0024894831624927083,-0.0026950271254548323
2022-08-25,wf_2022,0.0047695190170695123,0.0043534056775686213,0.0040779789182268664
2022-08-26,wf_2022,0.0049189206864610107,0.0050617533389209031,0.0048117112646544231
2022-08-29,wf_2022,0.0023567559472890132,0.0024439935166371747,0.0023816445738849791
2022-08-30,wf_2022,0.0068055462598900114,0.0063757633929360531,0.0060019582216521289
2022-08-31,wf_2022,-0.0041667753520916269,-0.004212946541294507,-0.0046232241105173691
2022-09-01,wf_2022,0.01375205290545219,0.013832895638484586,0.013627514592777761
2022-09-02,wf_2022,3.4457803567701202e-06,0.00034284884164069137,-4.3337111730262583e-05
2022-09-06,wf_2022,0.0021851054984026912,0.0016695392938580239,0.001599554692688429
2022-09-07,wf_2022,0.012045073242124411,0.0121057847561672,0.012174517017359904
2022-09-08,wf_2022,-0.0036622974926466454,-0.0039738131484282424,-0.004045704107823918
2022-09-09,wf_2022,0.0096647983741103092,0.0092949920702184927,0.0090631281599136849
2022-09-12,wf_2022,-0.0012930352279281185,-0.0016728473270066358,-0.001514899814055369
2022-09-13,wf_2022,-0.0026670939361042962,-0.0024491660979354892,-0.0023646781660718159
2022-09-14,wf_2022,-0.010003546567424193,-0.0098967011590145523,-0.0097240962288627445
2022-09-15,wf_2022,-0.013279018363221946,-0.012619617466234401,-0.011160064011821718
2022-09-16,wf_2022,0.012844433463641872,0.012467500899756059,0.012260421416567699
2022-09-19,wf_2022,0.0035923788202516698,0.0035595305335421991,0.0037200955422288127
2022-09-20,wf_2022,-0.017662927246586042,-0.017533551793570065,-0.017655100300076224
2022-09-21,wf_2022,-0.016386373614567795,-0.015672947856896879,-0.014657763248695697
2022-09-22,wf_2022,0.013087719070258852,0.012369569736594352,0.011891620355195162
2022-09-23,wf_2022,0.0043281784531823035,0.0036091620663938886,0.0034741645546905093
2022-09-26,wf_2022,-0.016855320088092651,-0.016096624632463044,-0.015725547730196014
2022-09-27,wf_2022,-0.026246962873772907,-0.025837317799683977,-0.025769328407121664
2022-09-28,wf_2022,0.0098443689092479643,0.0094868430004831604,0.0094527082920057275
2022-09-29,wf_2022,-0.015845772568689815,-0.014766777258249267,-0.014450238287613354
2022-09-30,wf_2022,0.0051789231593223906,0.0056476180911163411,0.0060979914373440356
2022-10-03,wf_2022,-0.013181201284410526,-0.012534085149268976,-0.012173323939632476
2022-10-04,wf_2022,0.016561344732538303,0.015894400246398332,0.015658245569586556
2022-10-05,wf_2022,-0.0057441690752482732,-0.0049987998124122156,-0.0049899089771177057
2022-10-06,wf_2022,-0.0083541473793751937,-0.0081587081673273661,-0.0077178591133884086
2022-10-07,wf_2022,0.024907254220178622,0.024889902739987611,0.024858338089528281
2022-10-10,wf_2022,-0.0039351641322335484,-0.0039511004692599824,-0.003738224860233503
2022-10-11,wf_2022,-0.0249227676335473,-0.024802194626587289,-0.02509387992548865
2022-10-12,wf_2022,-0.0045981375737829859,-0.0046299898306982369,-0.00430995043772049
2022-10-13,wf_2022,-0.020206890216985279,-0.020015894218141674,-0.01991173696672504
2022-10-14,wf_2022,0.0022718508387011469,0.0024292629487086869,0.0023978044767835284
2022-10-17,wf_2022,-0.021943272714862017,-0.021023548226856058,-0.021155735597178225
2022-10-18,wf_2022,-0.016747503872184023,-0.01786330402710715,-0.017695720339924996
2022-10-19,wf_2022,0.0023376910183472801,0.0017696666523637592,0.0013763154872404402
2022-10-20,wf_2022,-0.0073084012048857377,-0.0066832957526051558,-0.0066211980630042971
2022-10-21,wf_2022,0.0047707412096824053,0.0051164248953558342,0.0053284104421993167
2022-10-24,wf_2022,-0.00034513222280596622,-0.00035810430223304749,0.00015338144958990853
2022-10-25,wf_2022,0.010472991614423666,0.0096296385842366359,0.0094164020705819716
2022-10-26,wf_2022,-0.0037982121348994293,-0.0043710935270312844,-0.0049300589913242234
2022-10-27,wf_2022,0.00079270691413254213,0.0015758359021544946,0.0025775444019863949
2022-10-28,wf_2022,0.0023468482094609979,0.0031863984686986008,0.0030721467513410497
2022-10-31,wf_2022,-0.0060169546221150068,-0.0063294828990036779,-0.0069773822003987296
2022-11-01,wf_2022,-0.0051331537257677615,-0.0051491023588618109,-0.005000699910704863
2022-11-02,wf_2022,0.00013540104131857633,-0.00090777729224527141,-0.001592319605266321
2022-11-03,wf_2022,0.0055411260269669915,0.0055785221441684452,0.0060057996573374267
2022-11-04,wf_2022,-0.01778630489532982,-0.017432740173279834,-0.01812729208082027
2022-11-07,wf_2022,0.0029949130210388244,0.0030742654051407444,0.0033209806455553144
2022-11-08,wf_2022,-0.0022266563309836598,-0.0012125137485861823,-0.00060782364885765734
2022-11-09,wf_2022,0.01530635607184579,0.015064128633850897,0.01474622063279073
2022-11-10,wf_2022,-0.028586157358524707,-0.027619210306048993,-0.027713125958189026
2022-11-11,wf_2022,-0.0024955285572150951,-0.0026552776761277243,-0.0022467793895639388
2022-11-14,wf_2022,-0.0056002114706944859,-0.0049920508934244,-0.0047878727847458719
2022-11-15,wf_2022,-0.019086537737987685,-0.019046792053954958,-0.018714405321847465
2022-11-16,wf_2022,0.0052707872549619394,0.0051114285223044249,0.0053409100878424945
2022-11-17,wf_2022,-0.0011606856143988415,-0.0015192251416527641,-0.0019904435765069738
2022-11-18,wf_2022,-0.0076017568637837254,-0.0072853115214916251,-0.0069766080741315382
2022-11-21,wf_2022,-0.0039768475217960564,-0.0040787396005298477,-0.0040535371686342509
2022-11-22,wf_2022,0.0022127007696023013,0.0022647791793071232,0.0022900476517187214
2022-11-23,wf_2022,0.00026846823606011883,0.00061812735885413282,0.0011659352016744032
2022-11-25,wf_2022,-5.3199824817662389e-06,-8.2312813082929077e-05,-0.00027504471685281556
2022-11-28,wf_2022,0.0069810436943132936,0.0068603011878427397,0.0070602217707099709
2022-11-29,wf_2022,-0.0012569411024957085,-0.0010991810641423035,-0.00074019789627495546
2022-11-30,wf_2022,0.021061171612699787,0.022265659151124637,0.023736564525625916
2022-12-01,wf_2022,-0.0015822615543695053,-0.0015699934901943679,-0.0014524449405202112
2022-12-02,wf_2022,-0.0059668013535418094,-0.0061761072911159908,-0.0071143931210085358
2022-12-05,wf_2022,0.0013921532009977995,0.0015837305550884856,0.0019970642877236758
2022-12-06,wf_2022,0.0089624115696646696,0.008783844364727034,0.0089224261411574388
2022-12-07,wf_2022,-0.004609058667344716,-0.0046325927762569221,-0.0041804595994397878
2022-12-08,wf_2022,-0.0069710572017140744,-0.0061639906914243625,-0.0055184896451914876
2022-12-09,wf_2022,0.002723632203741647,0.0023100547644193206,0.0017835907762479353
2022-12-12,wf_2022,-0.00014582934973219239,6.0623108297710499e-05,0.00012489069673686572
2022-12-13,wf_2022,0.0025471539742626392,0.002697438124002255,0.0022388163345976758
2022-12-14,wf_2022,-0.0086692868587589511,-0.0082851492546017896,-0.008325419778155289
2022-12-15,wf_2022,0.028207827190636414,0.028496039540109985,0.028535461794408516
2022-12-16,wf_2022,0.0026622450005122276,0.0024522146057988502,0.0026629294363008532
2022-12-19,wf_2022,-0.00098603898597140116,-0.00085616588417043195,-0.00025331229991362562
2022-12-20,wf_2022,-0.0050980371364043875,-0.0051279175564775976,-0.0048735870807969824
2022-12-21,wf_2022,0.0098365465586442245,0.0095561599317297036,0.0095682904969873386
2022-12-22,wf_2022,0.011701572375064806,0.012632030566905161,0.01248551036232649
2022-12-23,wf_2022,0.003685543055423901,0.0035068247299296618,0.00335557553726854
2022-12-27,wf_2022,-0.0061975186627407086,-0.0060414232054857124,-0.0059766404029375194
2022-12-28,wf_2022,0.0049423403847313838,0.0044707737832280631,0.0042432249952732235
2022-12-29,wf_2022,-0.0040834187496150793,-0.0038010345771524704,-0.0038399847077217287
2022-12-30,wf_2022,-0.0040693006502791245,-0.0040063535030503018,-0.0046550878073974436
2023-01-03,wf_2023,-0.022360907917002439,-0.021627988409821636,-0.0190410369293754
2023-01-04,wf_2023,-0.0053989470168173317,-0.0050767018885824692,-0.0036244587164552772
2023-01-05,wf_2023,0.0022495467686894548,0.0029816749531676274,0.003414038792717693
2023-01-06,wf_2023,0.0097996984427676601,0.0098169036862424883,0.009764770503553127
2023-01-09,wf_2023,0.011218665595925362,0.011522167821474137,0.01071669913837632
2023-01-10,wf_2023,-0.0024777306114075652,-0.0024712279579871396,-0.0022361266085070483
2023-01-11,wf_2023,0.0071354238419350704,0.0067684733571958386,0.006085763265670085
2023-01-12,wf_2023,0.001845265079303493,0.0011491221781849432,0.00045840659656599334
2023-01-13,wf_2023,-0.00035312018652899912,-0.00060610777958875752,-0.0018923463519696271
2023-01-17,wf_2023,-0.0019128024669065231,-0.0019232479412092584,-0.0018075774785670743
2023-01-18,wf_2023,0.00013328218461357755,0.00063199988994728942,0.0028713643687934276
2023-01-19,wf_2023,0.0034833180533963741,0.0032918305504607793,0.0027891707962023268
2023-01-20,wf_2023,0.014071387196632184,0.014116639969206857,0.013529329578942848
2023-01-23,wf_2023,0.015201694756562446,0.015177076918659636,0.014059273204016719
2023-01-24,wf_2023,-0.0046945778514279422,-0.0045407893515078219,-0.0048909182750804811
2023-01-25,wf_2023,-0.00096877352071017553,-0.00074510653182681083,-0.00068199450045365552
2023-01-26,wf_2023,0.0070692652085048522,0.0068724493458501446,0.0061733927474134165
2023-01-27,wf_2023,0.0012911494518076196,0.0010405196380661431,0.00040029146158669367
2023-01-30,wf_2023,2.2227426349626708e-05,0.0004958793749534529,0.0016448484557152997
2023-01-31,wf_2023,0.0014589846666825204,0.0017906092166203957,0.0028868973126622314
2023-02-01,wf_2023,0.0063928741779572711,0.0062101130741328723,0.0041025284077396452
2023-02-02,wf_2023,0.021848241776816657,0.021448553364395259,0.018564237886838367
2023-02-03,wf_2023,-0.0020738051331499752,-0.0016396012042652354,-0.0018793143065082331
2023-02-06,wf_2023,0.0067030725297149516,0.0061057296523354797,0.0048664179787487345
2023-02-07,wf_2023,0.0028798583587381259,0.0025611645843167819,0.0010102244369793187
2023-02-08,wf_2023,-0.0094926180438102588,-0.0090976741042135146,-0.0077913834757631327
2023-02-09,wf_2023,0.0012882932971183629,0.0012041925589929916,0.0013386514067590979
2023-02-10,wf_2023,0.0011875193629761747,0.0011611690043010217,0.00053298084387982893
2023-02-13,wf_2023,0.009553092233353766,0.0095790836892358268,0.0096658074471490177
2023-02-14,wf_2023,-0.0095049684583893655,-0.009219085024559124,-0.0090054437399222295
2023-02-15,wf_2023,-0.0018742146526855388,-0.0023733701456765304,-0.0041894901731645848
2023-02-16,wf_2023,-0.0093489972685520031,-0.0092162666973374247,-0.0097534154550609972
2023-02-17,wf_2023,0.0062086935154328504,0.0068315493395852862,0.0073144110568091735
2023-02-21,wf_2023,-0.0014631155331650452,-0.001532048942332386,-0.0013620708749241322
2023-02-22,wf_2023,-0.0090683293805771288,-0.0090326623333395369,-0.0091017948901435889
2023-02-23,wf_2023,-0.018587244117134655,-0.017730399263644489,-0.015736548795934738
2023-02-24,wf_2023,-0.021242193442036778,-0.021103674214462242,-0.020739729031867098
2023-02-27,wf_2023,-0.0027729990014882704,-0.0022999399596534769,-0.0012380136580317318
2023-02-28,wf_2023,-0.004978326729778511,-0.0045771485948056367,-0.0037097283141501974
2023-03-01,wf_2023,0.0010526067116304509,0.0010195644735887708,0.0005232327108974918
2023-03-02,wf_2023,0.003611166213669303,0.0037328155592442989,0.0040192810290355921
2023-03-03,wf_2023,0.01317754111415222,0.013122795158043179,0.012839128346457181
2023-03-06,wf_2023,0.0051457538657963724,0.0050551482027818085,0.0044095837331859476
2023-03-07,wf_2023,0.0082982819524964144,0.0083016666221709771,0.0091363687777447598
2023-03-08,wf_2023,-0.0039701614419202693,-0.0038241030351967046,-0.0034778847382304179
2023-03-09,wf_2023,0.013394721427747669,0.013242799462969404,0.012285544943792651
2023-03-10,wf_2023,0.007178463415511648,0.005901547417337295,0.0044085530479248515
2023-03-13,wf_2023,-0.011096886290027919,-0.011436875050919545,-0.013254487257116501
2023-03-14,wf_2023,-0.010448607633418389,-0.0091909852731861703,-0.0050245524846302542
2023-03-15,wf_2023,0.010774729606373119,0.010342610933938333,0.010436228227181979
2023-03-16,wf_2023,0.010558118875325612,0.010743286219055403,0.01043289343326881
2023-03-17,wf_2023,-0.0058888617664335507,-0.0053717692134075843,-0.004397525578564758
2023-03-20,wf_2023,-0.005739131247968543,-0.0050108701931094023,-0.0029484594052020577
2023-03-21,wf_2023,0.0012536172985856036,0.0013578773213970001,0.0022683861438305784
2023-03-22,wf_2023,0.004431645165071255,0.0038125667044130859,0.0011208897804047438
2023-03-23,wf_2023,-0.010401517308177899,-0.010731560841986275,-0.01046246828371564
2023-03-24,wf_2023,0.0061760089738723076,0.0063134501054781609,0.0061543663163574789
2023-03-27,wf_2023,0.00019069089793399808,-6.038275943516286e-06,0.00071670664373213965
2023-03-28,wf_2023,-0.0010881575310814349,-0.0010647298023306803,-0.0014115695227034806
2023-03-29,wf_2023,-0.0029901755025984094,-0.0026412930503177871,-0.0026780828964796275
2023-03-30,wf_2023,-0.00025035695827143234,-0.00017268989124034179,0.00013150200528343518
2023-03-31,wf_2023,0.0047532847490993433,0.0050149400641647055,0.0062958696050078207
2023-04-03,wf_2023,-0.0054504045170042734,-0.0048528706574151557,-0.0024658963858170194
2023-04-04,wf_2023,-0.0014713304510241554,-0.0016563042487535732,-0.0026684752421855598
2023-04-05,wf_2023,0.0044940248920456631,0.0042190742401234677,0.0027699326934684429
2023-04-06,wf_2023,0.00014050517929622053,0.00010750181303185698,0.00018854374208286207
2023-04-10,wf_2023,-0.0048964710176291884,-0.0052382862835937578,-0.005614528977182719
2023-04-11,wf_2023,-0.001200991884888295,-0.0013154803766105426,-0.0009911284738201786
